NAME,Population,Median Age,Median Household Income,Unemployment Rate,Wage-based Gini,White-alone,Bachelor,Poverty,Labor,Manufacturing,Children,Foreign-born,Housing,Vacancy,Owner,State,Place
"Laketown town, Utah",270,42.8,74500,0.0,0.4517,270.0,49.0,79.0,109.0,31250.0,0.0,79.0,150.0,64.0,74.0,49,42560
"Redmond town, Utah",699,40.3,57308,9.0,0.4108,667.0,36.0,161.0,393.0,35125.0,9.0,153.0,291.0,27.0,231.0,49,63240
"Salina city, Utah",2580,35.8,54286,71.0,0.4047,2414.0,196.0,655.0,1336.0,36932.0,127.0,617.0,1095.0,147.0,733.0,49,65880
"Cove CDP, Utah",262,52.0,47273,11.0,0.3647,241.0,60.0,51.0,138.0,51250.0,0.0,51.0,122.0,10.0,103.0,49,16490
"Hyde Park city, Utah",4578,27.9,75530,43.0,0.3615,4352.0,720.0,1626.0,2010.0,37500.0,235.0,1613.0,1336.0,44.0,1117.0,49,37390
"Hideout town, Utah",996,26.1,63309,5.0,0.4825,797.0,171.0,407.0,504.0,107891.0,374.0,407.0,323.0,40.0,72.0,49,35120
"Independence town, Utah",185,23.7,130833,2.0,0.3211,183.0,8.0,67.0,91.0,-666666666.0,4.0,67.0,78.0,34.0,35.0,49,37690
"Richmond city, Utah",2672,31.1,61667,40.0,0.3509,2593.0,317.0,949.0,1215.0,35000.0,53.0,891.0,875.0,73.0,603.0,49,63680
"Portage town, Utah",244,34.0,47083,8.0,0.5564,233.0,11.0,68.0,115.0,51250.0,1.0,63.0,108.0,20.0,74.0,49,61590
"Parowan city, Utah",3033,39.9,42101,35.0,0.395,2883.0,254.0,813.0,1153.0,53828.0,33.0,689.0,1422.0,365.0,819.0,49,58510
"Hinckley town, Utah",559,34.4,58333,6.0,0.3473,537.0,47.0,172.0,245.0,30208.0,38.0,149.0,237.0,35.0,177.0,49,35740
"Holden town, Utah",514,30.2,60694,15.0,0.3381,492.0,119.0,151.0,245.0,-666666666.0,0.0,151.0,216.0,27.0,147.0,49,35960
"Brigham City city, Utah",19150,32.2,53504,554.0,0.3999,17547.0,1958.0,5624.0,8714.0,45818.0,771.0,5229.0,6949.0,306.0,4451.0,49,08460
"Mantua town, Utah",700,47.5,90250,1.0,0.3771,669.0,109.0,132.0,355.0,60000.0,5.0,114.0,258.0,13.0,232.0,49,47840
"Farmington city, Utah",23847,31.2,106488,265.0,0.3778,22490.0,4186.0,8136.0,10844.0,80421.0,607.0,7962.0,7090.0,340.0,5503.0,49,24740
"West Point city, Utah",10615,31.1,92655,85.0,0.2956,9292.0,936.0,3447.0,5475.0,50154.0,361.0,3326.0,2904.0,26.0,2627.0,49,83390
"Enoch city, Utah",6738,26.4,61857,99.0,0.3444,6414.0,737.0,2490.0,3002.0,40577.0,154.0,2391.0,1875.0,152.0,1514.0,49,23200
"Beaver city, Utah",3074,36.7,57979,15.0,0.4063,2993.0,323.0,985.0,1208.0,60932.0,93.0,983.0,1324.0,200.0,838.0,49,04060
"Ephraim city, Utah",7102,22.1,43476,268.0,0.3537,6302.0,609.0,1866.0,3299.0,21023.0,401.0,1730.0,2136.0,177.0,1180.0,49,23530
"Fayette town, Utah",329,20.3,72500,6.0,0.2644,310.0,40.0,137.0,150.0,52250.0,8.0,134.0,102.0,18.0,64.0,49,25070
"Glendale town, Utah",268,41.7,55208,4.0,0.3991,264.0,25.0,64.0,117.0,-666666666.0,13.0,64.0,157.0,68.0,79.0,49,29360
"Sierra View CDP, Pennsylvania",4680,39.5,74632,233.0,0.4361,3316.0,586.0,962.0,2875.0,50417.0,363.0,855.0,1989.0,416.0,1459.0,42,70652
"Siglerville CDP, Pennsylvania",143,47.9,-666666666,25.0,0.3562,143.0,0.0,6.0,71.0,-666666666.0,0.0,6.0,64.0,0.0,64.0,42,70664
"Silkworth CDP, Pennsylvania",865,46.1,74531,15.0,0.3412,863.0,144.0,186.0,464.0,38026.0,1.0,178.0,449.0,120.0,304.0,42,70704
"Slatedale CDP, Pennsylvania",751,35.3,66875,27.0,0.2874,716.0,14.0,275.0,380.0,-666666666.0,0.0,275.0,226.0,0.0,216.0,42,71080
"Slovan CDP, Pennsylvania",548,53.3,58036,0.0,0.291,548.0,11.0,127.0,209.0,-666666666.0,0.0,127.0,280.0,89.0,136.0,42,71232
"Smock CDP, Pennsylvania",511,29.1,52250,9.0,0.2733,511.0,43.0,148.0,230.0,-666666666.0,0.0,148.0,241.0,32.0,143.0,42,71456
"Smoketown CDP, Pennsylvania",355,25.4,51397,0.0,0.1466,342.0,31.0,148.0,129.0,-666666666.0,10.0,148.0,98.0,0.0,87.0,42,71504
"Blandon CDP, Pennsylvania",8111,41.6,92750,112.0,0.3544,7497.0,1401.0,1550.0,4983.0,65167.0,586.0,1535.0,3059.0,24.0,2534.0,42,06984
"Bonesteel city, South Dakota",418,37.3,47917,0.0,0.4368,329.0,50.0,109.0,158.0,-666666666.0,0.0,97.0,207.0,49.0,114.0,46,06220
"St. Charles CDP, South Dakota",8,74.3,-666666666,0.0,0.3957,6.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,17.0,12.0,5.0,46,57060
"Vienna town, South Dakota",118,7.2,-666666666,0.0,0.3611,89.0,9.0,78.0,16.0,-666666666.0,0.0,78.0,24.0,0.0,24.0,46,67220
"Lake Andes city, South Dakota",897,29.2,36250,15.0,0.4386,398.0,52.0,274.0,313.0,30893.0,2.0,232.0,325.0,66.0,177.0,46,35100
"St. Lawrence town, South Dakota",202,41.3,65781,0.0,0.2922,202.0,8.0,47.0,140.0,-666666666.0,0.0,47.0,94.0,7.0,73.0,46,57180
"Kaylor CDP, South Dakota",24,-666666666.0,-666666666,0.0,-666666666.0,24.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,13.0,0.0,13.0,46,33380
"Yankton city, South Dakota",14573,41.2,50582,192.0,0.4625,13244.0,1717.0,2955.0,7398.0,40059.0,253.0,2750.0,6677.0,329.0,3754.0,46,73060
"Pollock town, South Dakota",184,56.9,42188,0.0,0.3974,179.0,20.0,11.0,102.0,45750.0,0.0,11.0,191.0,86.0,95.0,46,51260
"Piedmont city, South Dakota",977,36.2,65313,4.0,0.4058,856.0,88.0,231.0,493.0,38750.0,5.0,221.0,400.0,19.0,332.0,46,49500
"Goodwill CDP, South Dakota",608,24.1,30625,9.0,0.4316,8.0,8.0,243.0,165.0,26339.0,0.0,146.0,139.0,9.0,9.0,46,24775
"Johnson Siding CDP, South Dakota",597,59.6,75882,0.0,0.4928,579.0,63.0,43.0,273.0,-666666666.0,0.0,43.0,376.0,62.0,258.0,46,32820
"Kidder CDP, South Dakota",0,-666666666.0,-666666666,0.0,-666666666.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,46,33900
"Lake Madison CDP, South Dakota",895,58.7,93750,19.0,0.4984,852.0,227.0,91.0,415.0,44167.0,23.0,91.0,954.0,548.0,361.0,46,35430
"Lake Poinsett CDP, South Dakota",520,48.3,72250,0.0,0.3794,473.0,102.0,130.0,229.0,56875.0,0.0,130.0,707.0,489.0,218.0,46,35480
"Long Hollow CDP, South Dakota",406,8.0,-666666666,20.0,0.5645,8.0,0.0,254.0,152.0,-666666666.0,0.0,234.0,100.0,0.0,18.0,46,38760
"Mansfield CDP, South Dakota",165,24.8,66944,0.0,0.2587,129.0,17.0,39.0,114.0,-666666666.0,0.0,39.0,58.0,8.0,50.0,46,40580
"Meadow View Addition CDP, South Dakota",540,41.9,66458,23.0,0.3554,466.0,57.0,76.0,361.0,-666666666.0,0.0,76.0,224.0,0.0,186.0,46,41680
"Norris CDP, South Dakota",169,25.0,-666666666,15.0,0.4004,7.0,4.0,60.0,35.0,-666666666.0,0.0,53.0,52.0,10.0,9.0,46,45420
"Okreek CDP, South Dakota",245,27.5,-666666666,0.0,0.4211,9.0,23.0,103.0,64.0,-666666666.0,0.0,45.0,100.0,33.0,42.0,46,46660
"Pine Lakes Addition CDP, South Dakota",330,52.7,110179,0.0,0.299,330.0,102.0,64.0,217.0,-666666666.0,0.0,57.0,127.0,0.0,127.0,46,49640
"Prairie City CDP, South Dakota",4,35.5,-666666666,0.0,-666666666.0,4.0,1.0,1.0,3.0,-666666666.0,0.0,1.0,11.0,10.0,0.0,46,51660
"Renner Corner CDP, South Dakota",352,55.3,71944,0.0,0.4263,348.0,43.0,36.0,232.0,-666666666.0,0.0,36.0,184.0,0.0,158.0,46,54145
"Richland CDP, South Dakota",164,22.6,36000,6.0,0.2443,164.0,8.0,33.0,97.0,-666666666.0,0.0,33.0,64.0,0.0,19.0,46,54750
"St. Onge CDP, South Dakota",112,78.5,-666666666,0.0,0.0379,112.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,56.0,0.0,56.0,46,57260
"Soldier Creek CDP, South Dakota",300,18.0,23650,0.0,0.4189,10.0,16.0,141.0,58.0,-666666666.0,0.0,63.0,69.0,0.0,40.0,46,59700
"Morningside CDP, South Dakota",122,50.6,54231,0.0,0.083,122.0,0.0,25.0,52.0,-666666666.0,0.0,25.0,54.0,8.0,46.0,46,43780
"Ola CDP, South Dakota",0,-666666666.0,-666666666,0.0,-666666666.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,46,46700
"Running Water CDP, South Dakota",9,-666666666.0,-666666666,0.0,-666666666.0,9.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,20.0,11.0,0.0,46,56820
"Shindler CDP, South Dakota",762,44.8,96302,5.0,0.3436,732.0,126.0,167.0,465.0,48750.0,0.0,162.0,249.0,0.0,241.0,46,58590
"Sidman CDP, Pennsylvania",437,52.7,64083,0.0,0.2448,428.0,15.0,114.0,252.0,11442.0,0.0,114.0,170.0,15.0,155.0,42,70640
"Vale CDP, South Dakota",115,47.9,31389,0.0,0.3924,115.0,8.0,7.0,90.0,-666666666.0,0.0,0.0,62.0,0.0,39.0,46,65900
"Waverly CDP, South Dakota",60,25.8,-666666666,0.0,0.4092,60.0,0.0,0.0,44.0,-666666666.0,0.0,0.0,33.0,0.0,15.0,46,69420
"Winfred CDP, South Dakota",56,48.0,-666666666,0.0,0.1406,56.0,0.0,17.0,39.0,-666666666.0,0.0,17.0,50.0,17.0,33.0,46,72100
"Northville town, South Dakota",124,31.8,66250,0.0,0.3221,112.0,26.0,41.0,64.0,33750.0,3.0,41.0,48.0,6.0,34.0,46,45740
"Turton town, South Dakota",54,33.7,81250,0.0,0.3996,54.0,10.0,22.0,29.0,-666666666.0,0.0,22.0,41.0,23.0,18.0,46,64540
"Mount Vernon city, South Dakota",487,35.7,56705,6.0,0.3642,483.0,54.0,132.0,306.0,42250.0,6.0,132.0,219.0,18.0,144.0,46,44100
"Bushnell town, South Dakota",54,53.2,48594,0.0,0.3465,43.0,16.0,4.0,38.0,36750.0,0.0,4.0,37.0,6.0,25.0,46,08820
"Avon city, South Dakota",772,35.8,47813,20.0,0.4179,727.0,86.0,211.0,354.0,31875.0,0.0,211.0,408.0,73.0,262.0,46,02900
"Scotland city, South Dakota",659,53.8,40313,0.0,0.4696,649.0,137.0,97.0,338.0,47143.0,0.0,97.0,456.0,97.0,269.0,46,57940
"North Spearfish CDP, South Dakota",2278,33.1,50598,29.0,0.4329,2111.0,425.0,524.0,1275.0,75281.0,77.0,524.0,983.0,80.0,703.0,46,45715
"Ashland Heights CDP, South Dakota",767,42.2,56768,20.0,0.3782,635.0,74.0,214.0,364.0,-666666666.0,0.0,214.0,400.0,58.0,318.0,46,02530
"Claire City town, South Dakota",61,45.3,57000,0.0,0.339,59.0,12.0,13.0,35.0,-666666666.0,0.0,13.0,35.0,5.0,24.0,46,12020
"Corona town, South Dakota",19,63.4,51250,0.0,0.3365,19.0,2.0,0.0,15.0,-666666666.0,0.0,0.0,38.0,22.0,16.0,46,13940
"Summit town, South Dakota",414,23.7,39250,8.0,0.4227,281.0,15.0,139.0,207.0,31250.0,0.0,138.0,153.0,20.0,91.0,46,62220
"Pierre city, South Dakota",13961,37.4,62192,256.0,0.4007,11579.0,2426.0,2792.0,7669.0,76132.0,178.0,2774.0,6582.0,442.0,3971.0,46,49600
"White Horse CDP, South Dakota",132,39.1,9281,0.0,0.4292,0.0,0.0,26.0,32.0,-666666666.0,0.0,26.0,57.0,0.0,9.0,46,71150
"Grenville town, South Dakota",53,58.8,33500,2.0,0.3881,53.0,10.0,0.0,30.0,-666666666.0,3.0,0.0,43.0,13.0,26.0,46,26220
"Letcher town, South Dakota",201,35.7,50750,9.0,0.3573,187.0,18.0,56.0,127.0,29432.0,3.0,51.0,100.0,9.0,64.0,46,36620
"Sharon town, Oklahoma",117,33.0,-666666666,0.0,0.4282,101.0,16.0,36.0,61.0,-666666666.0,2.0,34.0,44.0,9.0,26.0,40,66650
"Hammon town, Oklahoma",596,44.8,39821,2.0,0.4206,275.0,9.0,139.0,201.0,-666666666.0,0.0,76.0,240.0,68.0,133.0,40,32250
"Taloga town, Oklahoma",328,44.5,54000,0.0,0.3736,301.0,47.0,56.0,153.0,-666666666.0,4.0,56.0,211.0,55.0,100.0,40,72350
"Armstrong town, Oklahoma",103,44.8,49375,2.0,0.338,71.0,6.0,21.0,43.0,-666666666.0,0.0,18.0,45.0,6.0,33.0,40,02750
"Colbert town, Oklahoma",1354,39.8,44483,39.0,0.433,962.0,84.0,224.0,611.0,43553.0,15.0,220.0,610.0,80.0,281.0,40,16050
"Sawyer town, Oklahoma",316,43.7,51250,9.0,0.5038,207.0,15.0,64.0,139.0,78750.0,0.0,49.0,156.0,29.0,103.0,40,65650
"Fitzhugh town, Oklahoma",180,44.0,44063,1.0,0.4293,153.0,15.0,44.0,60.0,53750.0,1.0,41.0,77.0,4.0,56.0,40,26250
"Webb City town, Oklahoma",57,51.2,26875,4.0,0.3726,55.0,0.0,5.0,18.0,-666666666.0,0.0,5.0,32.0,7.0,22.0,40,79600
"Hugo city, Oklahoma",5142,35.7,25212,195.0,0.502,2821.0,250.0,1292.0,1730.0,44861.0,105.0,1153.0,2601.0,570.0,961.0,40,36300
"Cornish town, Oklahoma",149,39.2,48750,1.0,0.3454,101.0,12.0,36.0,63.0,-666666666.0,0.0,36.0,69.0,21.0,42.0,40,17350
"Fairfax town, Oklahoma",1330,42.6,31944,57.0,0.559,883.0,100.0,284.0,474.0,31750.0,5.0,280.0,730.0,206.0,414.0,40,24850
"Osage town, Oklahoma",140,56.3,28750,2.0,0.4364,110.0,8.0,18.0,56.0,40625.0,0.0,16.0,99.0,33.0,48.0,40,56150
"Salina town, Oklahoma",1225,42.6,36970,42.0,0.3994,580.0,61.0,227.0,495.0,41339.0,6.0,202.0,607.0,121.0,286.0,40,64950
"Arnett town, Oklahoma",563,49.5,39861,2.0,0.4623,545.0,73.0,107.0,251.0,-666666666.0,2.0,107.0,294.0,41.0,196.0,40,02800
"Braggs town, Oklahoma",240,35.0,44844,7.0,0.388,149.0,10.0,70.0,103.0,44107.0,0.0,61.0,117.0,32.0,63.0,40,08400
"Highspire borough, Pennsylvania",2492,39.4,42222,83.0,0.3975,1865.0,207.0,529.0,1216.0,50625.0,39.0,452.0,1290.0,186.0,579.0,42,34664
"Middletown borough, Pennsylvania",9315,35.8,51759,255.0,0.4093,7160.0,886.0,1770.0,4783.0,43500.0,441.0,1620.0,4461.0,453.0,2010.0,42,49128
"Birmingham borough, Pennsylvania",151,40.5,-666666666,2.0,0.4386,151.0,13.0,23.0,108.0,-666666666.0,0.0,23.0,70.0,0.0,22.0,42,06560
"Pitcairn borough, Pennsylvania",3195,39.3,32864,112.0,0.4153,2139.0,316.0,750.0,1473.0,32308.0,101.0,729.0,1668.0,210.0,625.0,42,60712
"Haysville borough, Pennsylvania",128,38.0,62969,0.0,0.421,106.0,39.0,31.0,62.0,-666666666.0,11.0,31.0,58.0,9.0,38.0,42,33312
"West View borough, Pennsylvania",6601,38.0,60997,225.0,0.4267,6311.0,1050.0,1298.0,4019.0,65000.0,187.0,1218.0,3136.0,243.0,1947.0,42,84144
"Davidsville CDP, Pennsylvania",805,58.6,75917,0.0,0.2825,668.0,162.0,133.0,410.0,41438.0,55.0,133.0,417.0,18.0,399.0,42,18312
"Friedens CDP, Pennsylvania",1445,40.6,61023,49.0,0.3722,1427.0,71.0,264.0,719.0,31071.0,0.0,248.0,556.0,24.0,449.0,42,27928
"Rockwood borough, Pennsylvania",707,41.5,38882,6.0,0.3983,691.0,73.0,140.0,319.0,39625.0,2.0,138.0,410.0,65.0,175.0,42,65736
"Somerset borough, Pennsylvania",5942,40.8,37675,250.0,0.5063,5727.0,609.0,1206.0,2879.0,37000.0,69.0,1151.0,3239.0,571.0,1469.0,42,71776
"Stoystown borough, Pennsylvania",393,48.2,38929,7.0,0.4072,383.0,53.0,54.0,179.0,36250.0,5.0,54.0,234.0,28.0,131.0,42,74672
"Ursina borough, Pennsylvania",256,44.7,32159,3.0,0.3516,256.0,19.0,49.0,113.0,16696.0,0.0,49.0,115.0,20.0,74.0,42,79424
"Windber borough, Pennsylvania",3891,43.4,35192,80.0,0.5128,3798.0,399.0,716.0,1937.0,40083.0,36.0,701.0,2093.0,219.0,1141.0,42,85632
"Cumbola CDP, Pennsylvania",353,46.1,48889,2.0,0.3887,353.0,29.0,52.0,162.0,42188.0,4.0,49.0,177.0,13.0,106.0,42,17680
"Dalmatia CDP, Pennsylvania",437,49.1,58438,12.0,0.4075,437.0,40.0,85.0,192.0,34722.0,0.0,85.0,219.0,24.0,158.0,42,18080
"Dauberville CDP, Pennsylvania",648,48.2,66516,8.0,0.3147,637.0,71.0,155.0,316.0,63625.0,8.0,155.0,269.0,0.0,242.0,42,18256
"Deer Lake CDP, Pennsylvania",388,32.7,76375,0.0,0.3187,388.0,84.0,99.0,162.0,-666666666.0,0.0,99.0,274.0,108.0,124.0,42,18568
"Defiance CDP, Pennsylvania",346,33.0,54375,0.0,0.3054,346.0,2.0,109.0,120.0,31442.0,0.0,100.0,141.0,26.0,89.0,42,18608
"DeSales University CDP, Pennsylvania",913,19.7,-666666666,58.0,-666666666.0,813.0,5.0,0.0,505.0,7917.0,38.0,0.0,0.0,0.0,0.0,42,18998
"Dewart CDP, Pennsylvania",1520,43.5,48405,66.0,0.3851,1520.0,137.0,365.0,767.0,42648.0,0.0,312.0,716.0,59.0,506.0,42,19048
"Dorneyville CDP, Pennsylvania",4224,47.9,95019,97.0,0.3743,3910.0,925.0,765.0,2296.0,98125.0,257.0,736.0,1772.0,67.0,1571.0,42,19584
"Douglassville CDP, Pennsylvania",443,81.3,29879,0.0,0.459,443.0,76.0,0.0,93.0,-666666666.0,0.0,0.0,342.0,0.0,37.0,42,19680
"Dry Tavern CDP, Pennsylvania",612,52.6,72500,3.0,0.3275,612.0,64.0,66.0,331.0,65250.0,0.0,58.0,281.0,13.0,241.0,42,20080
"Dryville CDP, Pennsylvania",257,36.8,-666666666,0.0,0.3899,257.0,15.0,92.0,115.0,47417.0,0.0,92.0,122.0,0.0,91.0,42,20096
"Devon CDP, Pennsylvania",1869,42.4,193015,46.0,0.367,1743.0,472.0,514.0,1057.0,108214.0,103.0,514.0,594.0,0.0,548.0,42,19040
"Dunlo CDP, Pennsylvania",312,33.0,-666666666,0.0,0.3771,312.0,0.0,43.0,198.0,-666666666.0,0.0,43.0,214.0,59.0,155.0,42,20336
"Eagle Lake CDP, Pennsylvania",0,-666666666.0,-666666666,0.0,-666666666.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,90.0,90.0,0.0,42,20634
"Eagleview CDP, Pennsylvania",1843,54.7,83611,22.0,0.4417,1771.0,660.0,273.0,944.0,85139.0,56.0,273.0,933.0,23.0,438.0,42,20662
"Eagleville CDP (Centre County), Pennsylvania",536,36.4,61406,36.0,0.3028,536.0,29.0,109.0,336.0,40078.0,17.0,98.0,247.0,57.0,190.0,42,20664
"Earlston CDP, Pennsylvania",1241,54.1,51316,14.0,0.4176,1241.0,26.0,184.0,520.0,50357.0,0.0,96.0,537.0,75.0,372.0,42,20704
"East Earl CDP, Pennsylvania",1261,38.9,81167,0.0,0.185,1172.0,207.0,421.0,696.0,49375.0,19.0,346.0,354.0,0.0,337.0,42,21064
"East Salem CDP, Pennsylvania",221,33.2,54583,0.0,0.3853,221.0,3.0,83.0,106.0,-666666666.0,0.0,83.0,73.0,2.0,58.0,42,21792
"Eddington CDP, Pennsylvania",2033,45.0,65625,84.0,0.4252,1840.0,217.0,369.0,1178.0,65781.0,356.0,314.0,726.0,28.0,664.0,42,22280
"Edenborn CDP, Pennsylvania",199,56.5,42969,0.0,0.3832,158.0,16.0,43.0,42.0,-666666666.0,15.0,0.0,80.0,0.0,59.0,42,22344
"Edenburg CDP, Pennsylvania",725,47.7,80000,15.0,0.2516,720.0,90.0,110.0,432.0,46528.0,0.0,105.0,309.0,11.0,265.0,42,22352
"Edie CDP, Pennsylvania",47,56.4,64583,0.0,0.292,47.0,3.0,0.0,35.0,-666666666.0,0.0,0.0,38.0,9.0,29.0,42,22600
"Effort CDP, Pennsylvania",2575,45.2,93657,87.0,0.2978,2355.0,164.0,495.0,1464.0,56000.0,96.0,444.0,984.0,65.0,750.0,42,22680
"Egypt CDP, Pennsylvania",2273,47.9,96125,14.0,0.3303,2181.0,295.0,429.0,1360.0,86071.0,87.0,326.0,862.0,0.0,738.0,42,22696
"Eagleville CDP (Montgomery County), Pennsylvania",5302,35.8,85227,126.0,0.3895,3901.0,482.0,708.0,1912.0,48958.0,575.0,596.0,1164.0,0.0,683.0,42,20672
"East Freedom CDP, Pennsylvania",789,45.7,46528,0.0,0.3237,789.0,84.0,132.0,423.0,42381.0,0.0,104.0,425.0,52.0,291.0,42,21176
"Eighty Four CDP, Pennsylvania",462,49.8,33309,0.0,0.567,442.0,30.0,87.0,152.0,-666666666.0,0.0,80.0,223.0,16.0,150.0,42,22736
"Warr Acres city, Oklahoma",10180,31.0,48616,141.0,0.4475,7022.0,1036.0,2950.0,4668.0,31922.0,1472.0,2724.0,4072.0,416.0,2319.0,40,78500
"Peoria town, Oklahoma",108,49.5,33125,2.0,0.3705,86.0,2.0,19.0,50.0,31667.0,0.0,19.0,65.0,14.0,45.0,40,58100
"Dibble town, Oklahoma",1038,34.7,66625,19.0,0.3994,892.0,133.0,259.0,535.0,46667.0,37.0,225.0,363.0,24.0,284.0,40,20650
"Afton town, Oklahoma",1138,34.1,31823,46.0,0.4289,822.0,43.0,338.0,428.0,38750.0,10.0,294.0,497.0,86.0,266.0,40,00600
"North Miami town, Oklahoma",326,39.8,31750,5.0,0.3902,202.0,17.0,59.0,129.0,39167.0,15.0,49.0,161.0,28.0,97.0,40,52700
"Kremlin town, Oklahoma",300,37.4,52188,6.0,0.3564,276.0,27.0,86.0,156.0,53750.0,2.0,80.0,129.0,8.0,108.0,40,40400
"Cooperton town, Oklahoma",8,41.8,64000,0.0,0.1724,8.0,0.0,0.0,7.0,-666666666.0,0.0,0.0,10.0,2.0,3.0,40,17050
"Claremore city, Oklahoma",18753,36.4,46295,477.0,0.4198,12994.0,1729.0,4030.0,9096.0,45426.0,469.0,3881.0,8325.0,654.0,4102.0,40,14700
"Foyil town, Oklahoma",350,35.8,41786,14.0,0.3835,219.0,12.0,79.0,119.0,36250.0,10.0,79.0,140.0,24.0,79.0,40,27600
"Remy CDP, Oklahoma",644,50.1,44107,7.0,0.3703,494.0,89.0,117.0,267.0,-666666666.0,24.0,117.0,262.0,8.0,205.0,40,62875
"Gould town, Oklahoma",126,29.7,-666666666,0.0,0.5849,47.0,6.0,28.0,33.0,-666666666.0,8.0,18.0,69.0,19.0,32.0,40,30400
"Marietta city, Oklahoma",2740,31.5,38490,29.0,0.4653,2085.0,122.0,827.0,1107.0,29750.0,390.0,792.0,1076.0,211.0,483.0,40,46500
"Foraker town, Oklahoma",17,56.2,91667,0.0,0.2619,14.0,2.0,0.0,17.0,-666666666.0,0.0,0.0,15.0,5.0,10.0,40,26750
"Brent CDP, Oklahoma",896,47.2,51522,22.0,0.385,625.0,74.0,162.0,394.0,50469.0,0.0,150.0,381.0,25.0,283.0,40,08650
"Redbird Smith CDP, Oklahoma",522,43.9,25313,71.0,0.4776,355.0,23.0,63.0,276.0,-666666666.0,0.0,63.0,275.0,77.0,176.0,40,62275
"Manitou town, Oklahoma",166,31.3,37639,3.0,0.3492,98.0,5.0,4.0,36.0,-666666666.0,0.0,4.0,79.0,28.0,42.0,40,46150
"Porter town, Oklahoma",566,37.8,38929,7.0,0.4281,433.0,22.0,126.0,234.0,27083.0,5.0,120.0,254.0,38.0,129.0,40,60150
"Amorita town, Oklahoma",39,40.5,-666666666,0.0,0.3384,31.0,5.0,11.0,21.0,-666666666.0,0.0,3.0,12.0,0.0,9.0,40,02000
"Kaw City city, Oklahoma",321,54.9,45000,8.0,0.4603,258.0,16.0,52.0,115.0,48750.0,6.0,39.0,243.0,103.0,122.0,40,38800
"Leedey town, Oklahoma",567,27.6,58750,16.0,0.3948,461.0,38.0,235.0,252.0,-666666666.0,5.0,213.0,240.0,69.0,110.0,40,42050
"Stillwater city, Oklahoma",49952,23.5,34309,1130.0,0.5605,38601.0,5729.0,7672.0,24814.0,38211.0,5262.0,7654.0,21788.0,3203.0,6922.0,40,70300
"Lindsay city, Oklahoma",2807,41.4,44235,13.0,0.4193,2387.0,153.0,601.0,1238.0,20893.0,59.0,574.0,1368.0,218.0,732.0,40,43150
"Pauls Valley city, Oklahoma",6139,38.9,40897,82.0,0.465,5014.0,362.0,1412.0,2318.0,32069.0,358.0,1376.0,3005.0,712.0,1233.0,40,57550
"New Alluwe town, Oklahoma",65,35.5,41563,2.0,0.3553,31.0,3.0,20.0,25.0,-666666666.0,3.0,20.0,38.0,11.0,21.0,40,51050
"South Coffeyville town, Oklahoma",816,36.1,49038,21.0,0.363,560.0,53.0,197.0,411.0,51719.0,4.0,191.0,386.0,64.0,220.0,40,68600
"Konawa city, Oklahoma",1178,39.5,31786,22.0,0.5015,762.0,70.0,249.0,460.0,25833.0,4.0,237.0,671.0,193.0,243.0,40,40200
"Lima town, Oklahoma",55,33.8,-666666666,4.0,0.4589,10.0,1.0,15.0,24.0,-666666666.0,0.0,15.0,24.0,3.0,19.0,40,43000
"Elk City city, Oklahoma",11824,34.1,47850,210.0,0.4518,10428.0,793.0,2934.0,5325.0,20625.0,555.0,2742.0,5678.0,1403.0,2653.0,40,23500
"Spaulding town, Oklahoma",119,55.1,25000,2.0,0.5294,88.0,9.0,12.0,34.0,-666666666.0,0.0,12.0,71.0,25.0,41.0,40,69000
"Yeager town, Oklahoma",104,41.0,-666666666,1.0,0.4204,52.0,9.0,28.0,26.0,-666666666.0,1.0,15.0,32.0,12.0,17.0,40,82650
"Hanna town, Oklahoma",116,27.5,-666666666,5.0,0.4524,52.0,5.0,43.0,32.0,-666666666.0,0.0,32.0,64.0,24.0,30.0,40,32350
"Ripley town, Oklahoma",287,38.3,46875,4.0,0.3382,265.0,10.0,83.0,132.0,48750.0,1.0,81.0,164.0,50.0,86.0,40,63500
"Copan town, Oklahoma",862,37.5,48611,21.0,0.429,580.0,53.0,204.0,382.0,60930.0,9.0,204.0,403.0,57.0,307.0,40,17100
"Etowah town, Oklahoma",125,42.6,68750,2.0,0.2972,113.0,5.0,20.0,58.0,-666666666.0,0.0,18.0,55.0,6.0,41.0,40,24460
"Lexington city, Oklahoma",2202,36.8,45000,29.0,0.3556,1910.0,151.0,521.0,918.0,46845.0,111.0,478.0,938.0,148.0,505.0,40,42700
"Noble city, Oklahoma",6837,37.4,63150,291.0,0.3841,5775.0,728.0,1799.0,3332.0,42396.0,14.0,1687.0,2656.0,209.0,1670.0,40,52150
"Faxon town, Oklahoma",64,35.8,63125,0.0,0.2681,60.0,3.0,15.0,35.0,-666666666.0,0.0,15.0,54.0,33.0,14.0,40,25650
